issuerCode,issuerCountry,issuerCountryCode,serviceCode,serviceName,adnlServiceCode,adnlServiceName,allowedConsigneeCountry,allowedConsignorCountry,mandatory
Z11,DENMARK,DK,83,Groupage,10,Ad-hoc pickup,FI,ALL,TRUE
Z11,DENMARK,DK,17,Mypack Home,A3,SMS notification,CH,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A7,Optional Service Point,LV,ALL,TRUE
Z12,SWEDEN,SE,18,PostNord Parcel,D1,Return to Sender,NO,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,HU,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A6,FlexDelivery,ALL,FI,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,E1,Däck,!AX,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,A4,e-postavisering,FI,ALL,FALSE
Z14,FINLAND,FI,18,PostNord Parcel,E1,Tyres,LU,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,A8,Dangerous Goods LQ,LU,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,IR,ALL,TRUE
Z12,SWEDEN,SE,83,PostNord Groupage,D6,Before 9,DK,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A7,Optional Service Point,LI,ALL,TRUE
Z12,SWEDEN,SE,52,PostNord Pallet,D9,Klimatkompensation,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A5,Insurance Europe,LV,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A7,Optional service point,FR,ALL,TRUE
Z11,DENMARK,DK,18,PostNord Parcel,10,Ad-hoc pickup,HU,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,A5,Insurance Europe,ALL,DE,FALSE
Z11,DENMARK,DK,20,Return Pickup,D9,Climate Compensation,DK,DK,FALSE
Z11,DENMARK,DK,17,Mypack Home,D1,Immidiate Return,DK,ALL,FALSE
Z12,SWEDEN,SE,20,Return Pickup,E7,Pickup Handover,NO,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,EE,ALL,FALSE
Z13,NORWAY,NO,83,Groupage,A6,Flex delivery,NO,ALL,FALSE
Z14,FINLAND,FI,83,PostNord Groupage,A6,Delivery without POD,FI,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,BE,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,RO,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,CH,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,C5,Leveransavisering,ALL,ALL,FALSE
Z13,NORWAY,NO,52,Pallet,E8,Split shipment,FI,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,AT,ALL,FALSE
Z12,SWEDEN,SE,RR,Rek,FS,"Faktura, med inlämningsundrlag",ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A3,SMS notification,EE,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,SE,ALL,FALSE
Z12,SWEDEN,SE,49,InNight Reverse,B5,Returgods,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,D7,Before 12,DK,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,NO,ALL,TRUE
Z11,DENMARK,DK,17,Mypack Home,A4,Email notification,AT,ALL,TRUE
Z11,DENMARK,DK,20,Return Pickup,D9,Climate Compensation,FI,SE,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,GR,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,10,Ad-hoc pickup,LT,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A4,Email notification,GR,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A3,SMS notification,SI,ALL,TRUE
Z11,DENMARK,DK,17,Mypack Home,E1,Tyres,PT,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,C7,FlexChange,SE,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,A4,Email notification,FI,NO,TRUE
Z11,DENMARK,DK,19,Mypack Collect,A4,Email notification,CZ,ALL,TRUE
Z12,SWEDEN,SE,17,PostNord MyPack Home,G4,Fast liggetid 7 dagar,ALL,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,10,Ad-hoc pickup,ME,ALL,TRUE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,DK,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,10,Ad-hoc pickup,FI,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C7,FlexChange,PL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,MC,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,A9,Driver notification,ALL,DK,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,AT,ALL,FALSE
Z12,SWEDEN,SE,30,MyPack Home Small,C7,FlexChange,SE,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,LV,ALL,FALSE
Z14,FINLAND,FI,83,PostNord Groupage,D5,Private Receiver,DK,ALL,FALSE
Z12,SWEDEN,SE,91,International Parcel,90,Varuförsäkring,ALL,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,E2,Carry out,NO,ALL,FALSE
Z13,NORWAY,NO,32,MyPack Home,A4,Notification by e-mail,NO,ALL,FALSE
Z12,SWEDEN,SE,42,Expresspaket,90,Varuförsäkring,ALL,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,A6,Delivery without POD,FI,ALL,FALSE
Z13,NORWAY,NO,17,MyPack Home,B5,Return electrical items for scrapping,ALL,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A4,Email notification,HU,ALL,TRUE
Z12,SWEDEN,SE,17,PostNord MyPack Home,24,Utökad identifiering,PL,ALL,FALSE
Z12,SWEDEN,SE,VV,Värde,A4,e-postavisering,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A3,SMS notification,SI,ALL,FALSE
Z11,DENMARK,DK,20,Return Pickup,62,Insurance DK,FI,SE,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,E2,Carry out,NO,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,E2,Carry out,FI,ALL,FALSE
Z14,FINLAND,FI,52,PostNord Pallett,D5,Private Receiver,DE,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,LU,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,D7,Before 12,DK,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A5,Insurance Europe,ES,ALL,FALSE
Z12,SWEDEN,SE,RR,Rek,UP,Utplock,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,5,Value,FO,ALL,FALSE
Z12,SWEDEN,SE,18,PostNord Parcel,G4,Fast liggetid 7 dagar,ALL,ALL,FALSE
Z12,SWEDEN,SE,19,PostNord MyPack Collect,24,Utökad identifiering,ALL,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,F8,Private Receiver Direct Delivery,SE,ALL,FALSE
Z11,DENMARK,DK,83,Groupage,B9,Dangerous goods,FI,ALL,FALSE
Z14,FINLAND,FI,48,InNight,E1,Tyres,ALL,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,43,Julemærkefonden,DK,ALL,FALSE
Z13,NORWAY,NO,83,Groupage,D5,Privat mottaker,ALL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,LT,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,ES,ALL,FALSE
Z12,SWEDEN,SE,83,PostNord Groupage,E6,Pickup Confirmation,DK,ALL,FALSE
Z12,SWEDEN,SE,30,MyPack Home Small,C2,Print Label,SE,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C6,Delivery Confirmation,AT,ALL,FALSE
Z13,NORWAY,NO,52,Pallet,E8,Split shipment,DK,ALL,FALSE
Z11,DENMARK,DK,17,Mypack Home,A4,Email notification,RO,ALL,FALSE
Z13,NORWAY,NO,83,Groupage,A3,Notification by SMS,NO,ALL,FALSE
Z11,DENMARK,DK,19,Mypack Collect,A3,SMS notification,GB,ALL,TRUE
Z11,DENMARK,DK,18,PostNord Parcel,A4,Email notification,PL,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C5,Delivery Notification,NL,ALL,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,E1,Tyres,BE,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,E4,Collect in Store,ALL,ALL,FALSE
Z11,DENMARK,DK,24,Return DropOff,D9,Climate Compensation,ALL,SE,FALSE
Z11,DENMARK,DK,18,PostNord Parcel,10,Ad-hoc pickup,SK,ALL,FALSE
Z13,NORWAY,NO,17,MyPack Home,B7,Carry-In,ALL,ALL,FALSE
Z12,SWEDEN,SE,52,PostNord Pallet,E6,Pickup Confirmation,FI,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,FO,ALL,FALSE
Z14,FINLAND,FI,19,MyPack Collect,A3,SMS notification,DK,ALL,FALSE
Z11,DENMARK,DK,52,Pallet Pickup,A8,Limited Quantity of Dangerous Goods,ALL,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,C6,Delivery Confirmation,NL,ALL,FALSE
Z14,FINLAND,FI,17,MyPack Home,E1,Tyres,NO,ALL,FALSE
Z14,FINLAND,FI,83,PostNord Groupage,B9,Dangerous Goods,DK,ALL,FALSE
Z12,SWEDEN,SE,24,PostNord Return Drop Off,A2,eBrevsavisering,ALL,ALL,FALSE
Z12,SWEDEN,SE,86,Varubrev 1:a Klass,A2,eBrevsavisering,SE,ALL,FALSE
Z12,SWEDEN,SE,RK,Rek Retur,C2,Print Label,ALL,ALL,FALSE
